UUID,Transmitting.time,Collecting.time,Longitude,Latitude,Altitude,Altitude..Ellipsoid.,Speed,NED.Speed,Course,Satellite.used,Positioning.mode,HorAccuracy,VerAccuracy,GPS.time.consumption,Data.Source,HDOP,VDOP
efeb37b5945d,2022-02-25T07:56:43.2Z,2022-02-25T06:56:00Z,99.929952,26.5030704,2094.05,2059.48,0,NA,0,9,2,0,0,6,[1],0.85,0.88
efeb37b5945d,2022-03-29T06:51:35.146Z,2022-03-29T06:40:02Z,98.454016,36.882608,2860.94,2814.19,2.6,NA,172.1,9,2,0,0,7,[2],1.05,0.85
efeb37b5945d,2022-03-29T07:51:33.769Z,2022-03-29T07:46:03Z,98.4532096,36.8829568,2968.2,2921.45,0,NA,11,9,2,0,0,8,[2],0.94,0.79
efeb37b5945d,2022-03-29T06:51:35.147Z,2022-03-29T06:42:04Z,98.4540032,36.8824992,2856.46,2809.71,0,NA,170.2,9,2,0,0,9,[2],1.05,0.85
efeb37b5945d,2022-03-29T06:51:35.149Z,2022-03-29T06:46:03Z,98.4540352,36.8825152,2856.45,2809.7,0,NA,100.1,9,2,0,0,9,[2],1.05,0.85
efeb37b5945d,2022-03-29T06:51:35.15Z,2022-03-29T06:48:04Z,98.454048,36.8824928,2856.54,2809.79,0.2,NA,338.6,9,2,0,0,9,[2],1.05,0.85
efeb37b5945d,2022-03-29T06:51:35.15Z,2022-03-29T06:49:04Z,98.454048,36.8824736,2856.54,2809.79,0,NA,349.1,9,2,0,0,9,[2],1.05,0.85
efeb37b5945d,2022-03-29T07:51:31.59Z,2022-03-29T07:06:03Z,98.4539776,36.88224,2838.95,2792.2,0.4,NA,341.7,9,2,0,0,9,[2],1.02,0.82
efeb37b5945d,2022-03-29T07:51:31.588Z,2022-03-29T06:54:04Z,98.4540224,36.8824384,2856.41,2809.66,0.1,NA,347.7,9,2,0,0,10,[2],1.04,0.84
efeb37b5945d,2022-03-29T10:56:35.93Z,2022-03-29T07:58:04Z,98.4534784,36.8830464,2938.3,2891.55,0,NA,334.9,9,2,0,0,10,[2],0.93,0.77
efeb37b5945d,2022-03-10T15:57:40.619Z,2022-03-10T03:47:03Z,99.7061696,36.2480192,3472,3427.05,23.5,NA,338.2,9,2,0,0,11,[4],0.8,0.79
efeb37b5945d,2022-04-01T15:56:40.291Z,2022-04-01T10:56:10Z,98.4509376,36.8679008,2909.77,2863.05,0.3,NA,76.2,9,2,0,0,12,[1],0.96,0.81
efeb37b5945d,2022-03-14T23:56:27.034Z,2022-03-14T18:56:10Z,99.6817216,36.3423072,3031.31,2986.15,0,NA,0,9,2,0,0,13,[1],0.86,0.75
efeb37b5945d,2022-03-12T15:57:03.483Z,2022-03-12T14:56:10Z,99.6808384,36.3431616,3002.52,2957.36,0.1,NA,0,9,2,0,0,14,[1],1,0.85
efeb37b5945d,2022-03-14T07:57:04.521Z,2022-03-14T06:56:10Z,99.6811648,36.3432736,3004.19,2959.03,0,NA,0,9,2,0,0,14,[1],0.97,0.77
efeb37b5945d,2022-03-10T15:57:37.943Z,2022-03-10T03:38:08Z,99.737664,36.141568,3898.88,3854.17,23.5,NA,12.2,9,2,0,0,15,[4],0.82,0.78
efeb37b5945d,2022-03-10T15:57:48.296Z,2022-03-10T13:56:10Z,99.6808256,36.3432576,2961.87,2916.7,0.2,NA,16.9,9,2,0,0,15,[1],0.94,0.83
efeb37b5945d,2022-02-25T15:56:28.951Z,2022-02-25T11:56:10Z,99.9284928,26.506056,2243.67,2209.11,0,NA,0,9,2,0,0,18,[1],0.87,0.83
efeb37b5945d,2022-02-27T07:57:06.76Z,2022-02-27T02:56:10Z,99.9295552,26.5035216,2166.87,2132.3,0,NA,0,9,2,0,0,18,[1],0.91,0.84
efeb37b5945d,2022-03-10T15:57:48.289Z,2022-03-10T07:46:10Z,99.6815744,36.3430592,3054.44,3009.27,0.1,NA,307.4,9,2,0,0,18,[2],1.02,0.84
efeb37b5945d,2022-03-22T07:56:56.671Z,2022-03-21T21:56:10Z,98.4863936,36.8619808,2939.99,2893.31,0.1,NA,0,9,2,0,0,18,[1],0.94,0.82
efeb37b5945d,2022-03-22T07:56:56.672Z,2022-03-21T22:56:09Z,98.4863424,36.8619648,2944.39,2897.71,0,NA,0,9,2,0,0,18,[1],1.04,0.74
efeb37b5945d,2022-03-24T07:56:43.769Z,2022-03-22T16:56:10Z,98.4539968,36.8836448,2950.5,2903.74,0.1,NA,0,9,2,0,0,18,[1],0.94,0.86
efeb37b5945d,2022-03-18T15:56:44.335Z,2022-03-18T10:56:17Z,99.682688,36.3424864,3039.79,2994.63,0.1,NA,0,9,2,0,0,24,[1],0.81,0.81
efeb37b5945d,2022-03-25T23:56:40.576Z,2022-03-25T18:56:16Z,98.4420544,36.8841248,2939.32,2892.56,0.3,NA,235.5,9,2,0,0,24,[1],0.81,0.87
efeb37b5945d,2022-03-22T07:56:56.665Z,2022-03-21T12:56:17Z,98.4854272,36.8615264,2941.47,2894.78,0.1,NA,283.6,9,2,0,0,25,[1],1.19,0.87
efeb37b5945d,2022-03-20T15:56:47.155Z,2022-03-20T11:56:17Z,98.4903552,36.8634112,2937.03,2890.34,0,NA,0,9,2,0,0,26,[1],0.8,0.87
efeb37b5945d,2022-03-25T23:56:40.577Z,2022-03-25T19:56:17Z,98.4402752,36.8832992,2942.27,2895.51,0.3,NA,157,9,2,0,0,26,[1],0.8,0.91
efeb37b5945d,2022-03-14T07:57:02.668Z,2022-03-14T02:56:25Z,99.6722048,36.4211008,2974.71,2929.37,0.1,NA,0,9,2,0,0,32,[1],0.9,0.91
efeb37b5945d,2022-02-27T07:57:06.765Z,2022-02-27T07:56:25Z,99.9296128,26.5035264,2174.84,2140.28,0,NA,0,9,2,0,0,34,[1],0.9,0.83
efeb37b5945d,2022-03-28T07:56:33.351Z,2022-03-28T02:56:31Z,98.4444736,36.862496,2911.07,2864.36,0,NA,176.5,9,2,0,0,35,[1],0.99,0.88
efeb37b5945d,2022-04-03T07:56:36.34Z,2022-04-03T05:56:31Z,98.4502272,36.8810816,2873.21,2826.46,0,NA,107,9,2,0,0,35,[1],1.02,0.89
efeb37b5945d,2022-03-13T07:57:13.858Z,2022-03-13T07:56:31Z,99.6817152,36.3423264,3038.68,2993.51,0,NA,0,9,2,0,0,37,[1],1.05,0.82
efeb37b5945d,2022-03-18T07:57:08.716Z,2022-03-17T09:56:40Z,99.6818624,36.3423392,3046.12,3000.96,0.2,NA,34,9,2,0,0,43,[1],1.47,0.81
efeb37b5945d,2022-03-28T15:56:40.648Z,2022-03-28T14:48:58Z,98.4501504,36.8811328,2952.23,2905.48,0.1,NA,283.2,10,2,0,0,1,[4],0.91,0.73
efeb37b5945d,2022-04-02T15:56:42.966Z,2022-04-02T13:29:59Z,98.4606272,36.9500096,3067.87,3020.98,14.1,NA,8.1,10,2,0,0,1,[4],0.88,0.73
efeb37b5945d,2022-03-11T15:56:41.957Z,2022-03-11T09:29:59Z,99.6761152,36.3389856,2986.66,2941.5,0.3,NA,48.7,10,2,0,0,2,[2],0.92,0.78
efeb37b5945d,2022-03-28T15:56:38.303Z,2022-03-28T12:35:54Z,98.4503424,36.8810112,2959.41,2912.66,2.6,NA,220.6,10,2,0,0,2,[2],0.87,0.78
efeb37b5945d,2022-03-28T15:56:38.307Z,2022-03-28T13:26:00Z,98.4502848,36.881072,2975.74,2928.99,1.3,NA,176.8,10,2,0,0,2,[2],0.82,0.76
efeb37b5945d,2022-03-28T15:56:40.65Z,2022-03-28T15:05:58Z,98.4501312,36.8810944,2960.16,2913.42,0.1,NA,0,10,2,0,0,2,[2],0.93,0.74
efeb37b5945d,2022-03-28T15:56:40.651Z,2022-03-28T15:55:59Z,98.4501888,36.881184,2973.49,2926.74,0,NA,0,10,2,0,0,2,[1],0.86,0.76
efeb37b5945d,2022-03-29T07:51:31.591Z,2022-03-29T07:07:58Z,98.4537792,36.8846176,2874.94,2828.18,1.7,NA,345.1,10,2,0,0,2,[2],0.9,0.75
efeb37b5945d,2022-03-30T07:56:41.727Z,2022-03-30T00:00:55Z,98.4500096,36.8809824,2943.52,2896.77,0.3,NA,21.9,10,2,0,0,2,[4],1.03,0.88
efeb37b5945d,2022-04-02T06:01:26.604Z,2022-04-02T05:57:18Z,98.449952,36.8818048,2916.18,2869.43,0.2,NA,0,10,2,0,0,2,[2],0.91,0.81
efeb37b5945d,2022-04-02T07:41:31.355Z,2022-04-02T07:21:57Z,98.4512832,36.8821024,2934.66,2887.91,0.3,NA,211.2,10,2,0,0,2,[2],0.89,0.8
efeb37b5945d,2022-04-02T08:51:39.283Z,2022-04-02T08:46:56Z,98.4511424,36.881696,2937.24,2890.49,0.2,NA,0,10,2,0,0,2,[2],0.88,0.71
efeb37b5945d,2022-04-02T08:56:27.839Z,2022-04-02T08:51:56Z,98.4511808,36.8817472,2923.85,2877.1,1.1,NA,44.6,10,2,0,0,2,[2],1,0.76
efeb37b5945d,2022-04-02T15:56:31.773Z,2022-04-02T09:03:54Z,98.4509952,36.8821344,2929.59,2882.84,0.4,NA,344.3,10,2,0,0,2,[2],0.94,0.74
efeb37b5945d,2022-04-02T15:56:37.701Z,2022-04-02T13:26:59Z,98.4627392,36.9335936,3061.33,3014.48,12.3,NA,19.6,10,2,0,0,2,[4],0.88,0.73
efeb37b5945d,2022-04-02T15:56:42.976Z,2022-04-02T13:39:59Z,98.476672,36.9563104,3138.7,3091.81,12.7,NA,75.2,10,2,0,0,2,[4],0.89,0.72
efeb37b5945d,2022-04-02T15:56:46.397Z,2022-04-02T13:42:59Z,98.495008,36.9536032,3121.9,3075.02,9.7,NA,101,10,2,0,0,2,[4],0.9,0.72
efeb37b5945d,2022-04-02T15:56:46.399Z,2022-04-02T13:44:59Z,98.5007104,36.9553376,3114.07,3067.19,10.7,NA,303.2,10,2,0,0,2,[4],1,0.85
efeb37b5945d,2022-03-11T05:41:36.905Z,2022-03-10T23:55:59Z,99.6308736,36.36864,3045.27,3000.04,17.2,NA,259.9,10,2,0,0,3,[1],0.78,0.75
efeb37b5945d,2022-03-11T15:56:41.959Z,2022-03-11T09:34:00Z,99.6762176,36.3390112,3062.45,3017.29,0.4,NA,95.8,10,2,0,0,3,[2],0.92,0.77
efeb37b5945d,2022-03-11T15:56:41.962Z,2022-03-11T09:38:00Z,99.676224,36.3390464,3029.59,2984.44,0.1,NA,205.4,10,2,0,0,3,[2],0.9,0.78
efeb37b5945d,2022-03-12T15:57:03.48Z,2022-03-12T11:55:55Z,99.680896,36.3430784,3075.04,3029.87,0.1,NA,0,10,2,0,0,3,[1],0.86,0.73
efeb37b5945d,2022-03-28T15:56:35.458Z,2022-03-28T11:05:55Z,98.4524672,36.8821408,2968.73,2921.98,0,NA,242.6,10,2,0,0,3,[2],0.78,0.72
efeb37b5945d,2022-03-28T15:56:35.46Z,2022-03-28T11:25:54Z,98.4524224,36.8821376,2968.07,2921.32,0.1,NA,0,10,2,0,0,3,[2],0.82,0.77
efeb37b5945d,2022-03-28T15:56:35.464Z,2022-03-28T11:55:55Z,98.4527424,36.8822432,2982.63,2935.88,0.4,NA,113.3,10,2,0,0,3,"[1,2]",0.86,0.83
efeb37b5945d,2022-03-29T10:56:35.939Z,2022-03-29T08:31:56Z,98.4526272,36.8825248,2926.17,2879.42,1,NA,70,10,2,0,0,3,[2],0.96,0.79
efeb37b5945d,2022-03-29T15:56:37.725Z,2022-03-29T15:55:59Z,98.4397248,36.8812576,2914.4,2867.65,0.7,NA,170.2,10,2,0,0,3,[1],0.86,0.76
efeb37b5945d,2022-04-02T06:11:28.48Z,2022-04-02T06:10:57Z,98.4499904,36.881808,2929.72,2882.97,0.6,NA,136.8,10,2,0,0,3,[2],1.01,0.83
efeb37b5945d,2022-04-02T06:16:46.703Z,2022-04-02T06:11:57Z,98.4499584,36.8818016,2927.97,2881.22,0.4,NA,132.9,10,2,0,0,3,[2],1.02,0.83
efeb37b5945d,2022-04-02T06:16:46.704Z,2022-04-02T06:12:58Z,98.449952,36.8818144,2925.57,2878.82,0.1,NA,0,10,2,0,0,3,[2],1.02,0.83
efeb37b5945d,2022-04-02T06:21:34.214Z,2022-04-02T06:17:57Z,98.4499456,36.8818144,2931.31,2884.56,2.1,NA,344.5,10,2,0,0,3,[2],1.04,0.83
efeb37b5945d,2022-04-02T06:21:34.216Z,2022-04-02T06:19:57Z,98.4499456,36.8818272,2938.27,2891.52,0.1,NA,0,10,2,0,0,3,[2],1.04,0.83
efeb37b5945d,2022-04-02T06:46:30.73Z,2022-04-02T06:21:57Z,98.4499584,36.8817824,2931.78,2885.03,0.3,NA,176.4,10,2,0,0,3,[2],1.04,0.83
efeb37b5945d,2022-04-02T06:46:30.736Z,2022-04-02T06:31:56Z,98.4496832,36.8819968,2945.39,2898.64,0.9,NA,249.9,10,2,0,0,3,[2],1.05,0.82
efeb37b5945d,2022-04-02T06:46:30.738Z,2022-04-02T06:33:57Z,98.449632,36.881888,2934.57,2887.82,0,NA,9.3,10,2,0,0,3,[2],1.05,0.81
efeb37b5945d,2022-04-02T06:46:30.739Z,2022-04-02T06:35:57Z,98.449632,36.8818656,2935.96,2889.21,0.2,NA,0,10,2,0,0,3,[2],1.05,0.81
efeb37b5945d,2022-04-02T06:56:32.815Z,2022-04-02T06:52:57Z,98.44992,36.8818624,2943.55,2896.8,0.5,NA,346,10,2,0,0,3,[2],0.87,0.77
efeb37b5945d,2022-04-02T07:41:31.345Z,2022-04-02T07:03:56Z,98.4501248,36.88168,2935.42,2888.67,0.2,NA,131.1,10,2,0,0,3,[2],0.86,0.77
efeb37b5945d,2022-04-02T07:41:33.173Z,2022-04-02T07:25:56Z,98.4509568,36.8822176,2979.06,2932.31,0,NA,0,10,2,0,0,3,[2],0.94,0.8
efeb37b5945d,2022-04-02T07:41:33.174Z,2022-04-02T07:27:56Z,98.4511616,36.8820928,2950.29,2903.54,0.1,NA,305.1,10,2,0,0,3,[2],0.88,0.79
efeb37b5945d,2022-04-02T07:41:33.174Z,2022-04-02T07:29:57Z,98.4511616,36.8821376,2947.16,2900.41,0.1,NA,9.8,10,2,0,0,3,[2],0.88,0.79
efeb37b5945d,2022-04-02T07:41:33.179Z,2022-04-02T07:39:56Z,98.4510592,36.8819136,2927.69,2880.94,0.7,NA,319,10,2,0,0,3,[2],0.83,0.77
efeb37b5945d,2022-04-02T07:41:33.18Z,2022-04-02T07:40:57Z,98.4510528,36.8819616,2934.04,2887.29,0.2,NA,0,10,2,0,0,3,[2],0.87,0.77
efeb37b5945d,2022-04-02T07:56:27.474Z,2022-04-02T07:41:57Z,98.4509824,36.8818752,2940.81,2894.06,0.2,NA,222.3,10,2,0,0,3,[2],0.87,0.77
efeb37b5945d,2022-04-02T07:56:27.475Z,2022-04-02T07:42:56Z,98.4508864,36.8817568,2931.83,2885.08,0.3,NA,112,10,2,0,0,3,[2],0.87,0.76
efeb37b5945d,2022-04-02T08:56:27.84Z,2022-04-02T08:52:57Z,98.4511552,36.8817632,2936.52,2889.77,0,NA,0,10,2,0,0,3,[2],1,0.76
efeb37b5945d,2022-04-02T15:56:31.771Z,2022-04-02T08:59:56Z,98.4512704,36.8816896,2936.78,2890.03,0.2,NA,0,10,2,0,0,3,[2],1.01,0.76
efeb37b5945d,2022-04-02T15:56:31.774Z,2022-04-02T09:05:56Z,98.450752,36.8818752,2929.4,2882.65,0.1,NA,0,10,2,0,0,3,[2],1.05,0.81
efeb37b5945d,2022-04-02T15:56:34.794Z,2022-04-02T10:15:55Z,98.4514752,36.8844832,2844.97,2798.22,0.1,NA,0,10,2,0,0,3,[2],0.75,0.86
efeb37b5945d,2022-04-03T07:56:36.341Z,2022-04-03T06:55:57Z,98.4500096,36.8812672,2981.18,2934.43,0.5,NA,333.1,10,2,0,0,3,[1],0.84,0.74
efeb37b5945d,2022-03-28T15:56:38.305Z,2022-03-28T13:06:01Z,98.4502784,36.88112,3000.67,2953.93,0,NA,259.8,10,2,0,0,4,[2],0.82,0.77
efeb37b5945d,2022-03-29T15:56:37.724Z,2022-03-29T14:56:01Z,98.4426816,36.8798752,2991.14,2944.39,2.4,NA,4.1,10,2,0,0,4,[1],0.9,0.81
efeb37b5945d,2022-02-24T06:51:30.859Z,2022-02-24T06:33:59Z,99.9210368,26.5040496,2230.52,2195.96,2,NA,52,10,2,0,0,5,[2],0.89,0.87
efeb37b5945d,2022-04-02T15:56:37.689Z,2022-04-02T11:45:57Z,98.452096,36.8865152,2908.11,2861.35,1,NA,136.7,10,2,0,0,5,[2],0.82,0.77
efeb37b5945d,2022-04-02T15:56:37.69Z,2022-04-02T11:55:56Z,98.4522368,36.8868736,2912.41,2865.65,0.1,NA,146,10,2,0,0,5,"[1,2]",0.88,0.78
efeb37b5945d,2022-03-11T06:26:35.958Z,2022-03-11T06:15:58Z,99.6803072,36.343232,2996.05,2950.88,0.1,NA,314,10,2,0,0,6,[2],0.77,0.73
efeb37b5945d,2022-03-28T07:56:33.349Z,2022-03-28T00:55:58Z,98.44976,36.8761408,2943.81,2897.08,0.2,NA,117.2,10,2,0,0,7,[1],0.82,0.75
efeb37b5945d,2022-03-11T23:56:27.977Z,2022-03-11T23:55:59Z,99.6821952,36.3434944,3000.37,2955.2,0.3,NA,314.6,10,2,0,0,8,[1],0.78,0.75
efeb37b5945d,2022-04-02T15:56:34.785Z,2022-04-02T09:24:00Z,98.449152,36.8824448,2918.03,2871.27,0.2,NA,78.7,10,2,0,0,8,[2],1,0.8
efeb37b5945d,2022-03-29T10:56:38.095Z,2022-03-29T09:26:04Z,98.4481984,36.8854208,3123.99,3077.23,0.1,NA,0,10,2,0,0,10,[2],0.88,0.73
efeb37b5945d,2022-03-12T07:56:50.859Z,2022-03-12T00:56:10Z,99.6819712,36.3433728,2992.91,2947.74,0,NA,100.2,10,2,0,0,13,[1],0.84,0.74
efeb37b5945d,2022-03-27T23:57:24.924Z,2022-03-27T11:56:10Z,98.4499968,36.880864,2952.26,2905.51,0.1,NA,137.4,10,2,0,0,13,[1],0.87,0.87
efeb37b5945d,2022-03-04T07:56:55.472Z,2022-03-04T04:56:10Z,99.9295808,26.5039824,2204.14,2169.57,0,NA,0,10,2,0,0,14,[1],0.85,0.77
efeb37b5945d,2022-03-26T15:56:34.163Z,2022-03-26T11:56:10Z,98.4420032,36.8871648,2914.49,2867.72,0.3,NA,189.4,10,2,0,0,14,[1],0.82,0.87
efeb37b5945d,2022-03-27T23:57:24.929Z,2022-03-27T16:56:10Z,98.4544,36.8681856,2944.08,2897.36,0.3,NA,3.8,10,2,0,0,16,[1],0.82,0.76
efeb37b5945d,2022-03-11T05:41:36.9Z,2022-03-10T19:56:10Z,99.6806592,36.3430784,3148.45,3103.28,0.2,NA,110,10,2,0,0,17,[1],0.84,0.82
efeb37b5945d,2022-03-11T23:56:27.975Z,2022-03-11T21:56:10Z,99.6816768,36.3426624,3037.65,2992.48,0,NA,15.5,10,2,0,0,17,[1],0.88,0.86
efeb37b5945d,2022-03-29T05:56:30.276Z,2022-03-29T02:56:10Z,98.4539584,36.882752,2928.52,2881.77,0.1,NA,334.5,10,2,0,0,19,[1],0.76,0.87
efeb37b5945d,2022-03-31T07:57:37.118Z,2022-03-30T17:56:10Z,98.4512192,36.8817856,2937.64,2890.89,0,NA,0,10,2,0,0,19,[1],0.9,0.75
efeb37b5945d,2022-03-18T07:57:08.717Z,2022-03-17T11:56:14Z,99.6818176,36.3421568,3026.82,2981.66,0,NA,0,10,2,0,0,20,[1],0.91,0.89
efeb37b5945d,2022-02-26T23:56:41.353Z,2022-02-26T16:56:13Z,99.9215936,26.5192752,2210.31,2175.75,0,NA,88.7,10,2,0,0,22,[1],0.9,0.85
efeb37b5945d,2022-03-10T15:57:48.292Z,2022-03-10T09:56:17Z,99.6807296,36.3431232,3039.91,2994.75,0,NA,0,10,2,0,0,26,[1],0.92,0.79
efeb37b5945d,2022-02-26T07:56:56.388Z,2022-02-26T07:56:23Z,99.9300992,26.503296,2247.43,2212.86,0,NA,228.4,10,2,0,0,27,[1],0.92,0.88
efeb37b5945d,2022-03-29T23:56:58.295Z,2022-03-29T23:56:25Z,98.4327104,36.8765184,2946.63,2899.89,12.8,NA,90.4,10,2,0,0,32,"[1,4]",1.1,1.83
efeb37b5945d,2022-04-01T15:56:40.292Z,2022-04-01T11:56:31Z,98.4501696,36.880896,2948.84,2902.09,0.4,NA,182.1,10,2,0,0,33,[1],0.85,0.79
efeb37b5945d,2022-03-14T07:57:02.665Z,2022-03-13T22:56:31Z,99.6817152,36.3423232,3030.64,2985.48,0,NA,0,10,2,0,0,37,[1],1.2,0.84
efeb37b5945d,2022-03-11T15:56:44.539Z,2022-03-11T10:46:38Z,99.6757184,36.338624,3017.64,2972.48,0,NA,0,10,2,0,0,40,[2],0.96,0.8
efeb37b5945d,2022-03-01T07:57:38.182Z,2022-03-01T02:56:37Z,99.9295872,26.5034784,2197.53,2162.96,0,NA,0,10,2,0,0,41,[1],1,0.76
efeb37b5945d,2022-03-04T07:56:55.469Z,2022-03-04T01:56:37Z,99.8931584,26.5142352,2193.74,2159.18,0.1,NA,98.1,10,2,0,0,48,[1],0.85,0.78
efeb37b5945d,2022-03-28T15:56:38.31Z,2022-03-28T14:25:58Z,98.4502016,36.8811296,2950.61,2903.86,0.5,NA,237.2,11,2,0,0,1,[2],0.85,0.73
efeb37b5945d,2022-03-28T15:56:35.454Z,2022-03-28T10:25:54Z,98.4530944,36.882112,2944.21,2897.46,0.2,NA,303.1,11,2,0,0,2,[2],0.91,0.74
efeb37b5945d,2022-03-11T15:56:41.955Z,2022-03-11T09:25:54Z,99.6761856,36.3389824,3045.75,3000.6,0.1,NA,0,11,2,0,0,3,[2],0.84,0.78
efeb37b5945d,2022-03-29T05:56:30.28Z,2022-03-29T05:05:57Z,98.4534272,36.8824736,2970.44,2923.69,2.8,NA,29.7,11,2,0,0,3,[2],0.95,0.78
efeb37b5945d,2022-03-29T05:56:37.797Z,2022-03-29T05:31:58Z,98.4534208,36.8824096,2940.76,2894.01,0.1,NA,0,11,2,0,0,3,[2],0.93,0.81
efeb37b5945d,2022-03-29T05:56:37.804Z,2022-03-29T05:55:58Z,98.4546048,36.882544,2693.26,2646.51,0,NA,0,11,2,0,0,3,"[1,2]",0.96,0.83
efeb37b5945d,2022-03-29T10:56:35.937Z,2022-03-29T08:27:57Z,98.4526976,36.8825152,2968.95,2922.2,0.2,NA,146.5,11,2,0,0,3,[2],0.89,0.73
efeb37b5945d,2022-04-02T15:56:31.768Z,2022-04-02T08:56:57Z,98.4513536,36.8815168,2981.11,2934.36,0,NA,254.2,11,2,0,0,3,[2],0.98,0.75
efeb37b5945d,2022-04-02T15:56:31.778Z,2022-04-02T09:13:55Z,98.4502336,36.882384,3022.68,2975.92,0.5,NA,248.7,11,2,0,0,3,[2],0.89,0.76
efeb37b5945d,2022-04-02T15:56:31.782Z,2022-04-02T09:21:56Z,98.4478976,36.8830144,2907.65,2860.89,0.3,NA,136.8,11,2,0,0,3,[2],0.9,0.79
efeb37b5945d,2022-03-29T06:51:35.144Z,2022-03-29T06:25:58Z,98.453664,36.8824704,2905.35,2858.6,0.1,NA,197.1,11,2,0,0,4,[2],1,0.86
efeb37b5945d,2022-04-02T23:56:57.051Z,2022-04-02T17:56:10Z,98.4411776,36.873344,2925.44,2878.7,0.6,NA,9,11,2,0,0,14,[1],0.84,0.77
efeb37b5945d,2022-03-27T23:57:24.928Z,2022-03-27T15:56:10Z,98.4506176,36.868832,2931.28,2884.55,0.1,NA,359.5,11,2,0,0,15,[1],0.94,0.83
efeb37b5945d,2022-03-12T23:57:24.01Z,2022-03-12T20:56:10Z,99.6817856,36.3421632,3025.06,2979.9,0.1,NA,77.1,11,2,0,0,16,[1],0.85,0.77
efeb37b5945d,2022-03-20T07:57:12.523Z,2022-03-20T04:56:10Z,98.4929728,36.8599712,2945.25,2898.57,0.1,NA,0,11,2,0,0,16,[1],0.72,0.82
efeb37b5945d,2022-03-27T23:57:24.93Z,2022-03-27T17:56:10Z,98.4544384,36.8698304,2947.16,2900.43,0,NA,181.3,11,2,0,0,16,[1],0.86,0.77
efeb37b5945d,2022-03-28T15:56:35.45Z,2022-03-28T08:56:10Z,98.4532544,36.8823104,3021.61,2974.86,0.2,NA,157.5,11,2,0,0,16,[1],1.01,0.81
efeb37b5945d,2022-02-25T15:56:28.949Z,2022-02-25T09:56:10Z,99.9284352,26.5063232,2172.46,2137.9,0,NA,273.1,11,2,0,0,17,[1],1.02,0.86
efeb37b5945d,2022-03-11T15:56:41.95Z,2022-03-11T09:16:10Z,99.6759168,36.3389472,3014.96,2969.81,0.1,NA,0,11,2,0,0,17,[2],0.84,0.78
efeb37b5945d,2022-03-11T07:57:05.562Z,2022-03-11T07:31:10Z,99.6756608,36.3377312,3046.56,3001.4,0.2,NA,0,11,2,0,0,18,[2],0.91,0.85
efeb37b5945d,2022-03-14T07:57:02.668Z,2022-03-14T03:56:10Z,99.6818944,36.3423168,3025.52,2980.35,0,NA,0,11,2,0,0,18,[1],0.86,0.88
efeb37b5945d,2022-02-26T07:56:56.385Z,2022-02-26T04:56:10Z,99.9298944,26.5034464,2170.73,2136.17,0.1,NA,0,11,2,0,0,19,[1],0.81,0.8
efeb37b5945d,2022-02-26T23:56:41.354Z,2022-02-26T17:56:10Z,99.921568,26.519408,2189.52,2154.96,0.1,NA,195,11,2,0,0,19,[1],0.81,0.81
efeb37b5945d,2022-02-27T23:56:42.099Z,2022-02-27T21:56:10Z,99.9220864,26.522384,2180.23,2145.67,0,NA,0,11,2,0,0,20,[1],0.78,0.82
efeb37b5945d,2022-03-04T07:56:55.474Z,2022-03-04T05:56:17Z,99.929632,26.5040096,2175.85,2141.28,0,NA,0,11,2,0,0,24,[1],0.79,0.83
efeb37b5945d,2022-03-26T15:56:34.16Z,2022-03-26T09:56:17Z,98.4426816,36.8900992,2955.73,2908.96,0.1,NA,0,11,2,0,0,25,[1],0.84,0.85
efeb37b5945d,2022-04-02T15:56:37.699Z,2022-04-02T13:16:31Z,98.4526848,36.8869184,2882.09,2835.33,0,NA,0,11,2,0,0,33,[2],1.09,0.85
efeb37b5945d,2022-03-27T07:56:26.628Z,2022-03-27T06:56:31Z,98.4501952,36.880992,2927.2,2880.46,0.1,NA,179.3,11,2,0,0,38,[1],0.92,0.85
efeb37b5945d,2022-03-14T15:56:35.503Z,2022-03-14T14:56:32Z,99.6817536,36.3423072,3042.19,2997.03,0,NA,0,11,2,0,0,40,[1],1.02,0.9
efeb37b5945d,2022-03-31T07:57:37.119Z,2022-03-30T18:56:31Z,98.4345472,36.874816,2938.21,2891.46,0.3,NA,229.9,11,2,0,0,40,[1],0.79,0.72
efeb37b5945d,2022-03-03T07:57:11.782Z,2022-03-03T07:56:37Z,99.9296448,26.5040528,2198.1,2163.54,0,NA,0,11,2,0,0,41,[1],1,0.81
efeb37b5945d,2022-03-29T05:56:30.282Z,2022-03-29T05:17:58Z,98.4542336,36.8827488,2837.78,2791.03,0.2,NA,189.2,12,2,0,0,3,[2],0.92,0.8
efeb37b5945d,2022-03-29T07:51:31.6Z,2022-03-29T07:33:57Z,98.4537664,36.8825504,2932.18,2885.43,0.2,NA,0,12,2,0,0,3,[2],0.93,0.73
efeb37b5945d,2022-03-29T07:51:33.745Z,2022-03-29T07:37:57Z,98.4531648,36.8830496,2959.13,2912.38,1.8,NA,152.1,12,2,0,0,3,[2],0.9,0.7
efeb37b5945d,2022-03-29T07:51:33.767Z,2022-03-29T07:39:57Z,98.4531392,36.8828224,2956.47,2909.72,0.2,NA,303.9,12,2,0,0,3,[2],0.89,0.7
efeb37b5945d,2022-04-02T15:56:37.687Z,2022-04-02T11:25:55Z,98.4517184,36.8855008,3023.21,2976.45,0,NA,0,12,2,0,0,3,[2],0.79,0.85
